,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
2067,B003AYCVVY,another customer,5.0,My dogs love these. They always get at least a small ...,2016-08-01,"My dogs love these. They always get at least a small treat when I come inside. I keep the small treats on the counter, and I keep these in the cabinet above the counter. If I open the cabinet door they know they are getting these instead of their regular little treats, and they go crazy with excitement.",negative,Positive
2068,B003AYCVVY,Vilya57,3.0,these treats actually seemed to upset his tummy- He liked the flavor,2016-01-13,"My dog has a sensitive stomach, and I supplement his food with enzymes and probiotics- unfortunately, these treats actually seemed to upset his tummy- He liked the flavor, and they are probably fine for some dogs, but just didn't work with mine.  Will stick with the Anti-Oxidant flavor, which doesn't upset his stomach.",positive,Negative
2069,B003AYCVVY,Janice Brinegar,5.0,Get Naked Gut Health Chews,2012-11-24,My two retired racing greyhounds love these chews. They are the only ones- the Gut Health- that do not contain an ingrediant used to process seaweed that may cause cancer. I used to give my hounds other Get Naked chews but then I saw a review that mentioned this ingrediant and after checking all of their chews found the Gut Health to be the one that does not contain it.,positive,Positive
2070,B003AYCVVY,J. Morrow,5.0,American made,2013-03-07,"It's easy for me to find locally made dog biscuits, but for some reason American-made dental treats aren't that plentiful, especially ones that don't contain wheat. I bought just one package of these because one of my dogs is very picky and I wanted to see if she'd even eat these. Both my dogs wolfed them down without complaints!Now, if I could find some American-made squeaky toys.",positive,Positive
2071,B003AYCVVY,Crystal,5.0,Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite ...,2015-09-16,"Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite treats. We get her the small size since she is under 10lbs. She is super picky and finicky with food and especially treats,but she loves all the the Get Naked brand dental chew sticks, and I love that they come with added vitamins, probiotics and etc.",positive,Positive
2072,B003AYCVVY,Wolf-pup's Mom,5.0,My dog loves these healthy treats!,2011-09-14,"My dog has numerous food allergies, so finding a treat that passes the allergy test AND one that he likes can be difficult.  Add to this the fact that he is definitely not motivated by food, and rewarding him with treats can be challenging.  My four-footed wonder absolutely loves the Get Naked Gut Health Dental Chew Sticks, and if he could, he'd give them five stars himself!",positive,Positive
2073,B003AYCVVY,Julie F,5.0,My dog loves these,2012-10-20,"These are hard to find in any local stores and the gut health variety seems to be the only one of these that does not contain carrageenan.  My dog enjoys these very much.  They do not last as long as a rawhide or a Zuke's Z-bone, but they are certainly cheaper than the Z-bones, so I like to alternate all 3 with my dog.",positive,Positive
2074,B003AYCVVY,Sheila K Logue,4.0,My dogs are super spoiled and picky,2016-01-30,"My dogs are super spoiled and picky. They mostly just carried them around as a prize. Second time they did chew them, however my neighbor's dog LOVES them.",positive,Sentiment: Neutral
2075,B003AYCVVY,Muse Fan,4.0,Gentle on my dog's stomach but expensive,2013-01-02,"My dog loves these treats, and they are gentle on his very sensitive stomach. The only reason I don't give it five stars is because it is pretty expensive for how many treats you get.",positive,Positive
2076,B003AYCVVY,Marilynn,5.0,Effective,2014-10-05,My dog loves these chew sticks and they are working so far to keep his teeth free of tartar.  The vet remarked that his teeth were in particularly good shape which I guess must be due to these chews.  I break them in half and give him 1/2 at a time twice daily for a whole stick every day.,positive,Positive
2077,B003AYCVVY,John Davis,5.0,Healthy Dental Chew,2020-11-23,My dog loves these chews.  I feel good about given them to him since they are also easy on his stomach.,positive,Positive
2078,B003AYCVVY,SkyCam,5.0,Dogs Love It,2013-07-14,"Since I have an older overweight dog, he gets one of these for his morning treat.  He gets another type by the same company for dental care, at night.  I like the idea of being able to offer his something he really likes and not have to be concerned over the calories.  I have this on a monthly auto-delivery.",positive,Positive
2079,B003AYCVVY,Angie Peacock,5.0,My 3 dogs LOVE THESE!!,2012-12-21,"Out of all the flavors by Get Naked, my black lab likes this flavor the most. I don't know why but he will literally pick this bag right out of the box, even with all the other treats in there and will ""bring"" them to me in his mouth! He's a retriever after all and he retrieves these better than a tennis ball!",positive,Positive
2080,B003AYCVVY,N. Mason,5.0,My 130lb dog loves these.,2016-07-21,I am a repeat purchases of this product.  My Dog loves this and the joint health one.  They help keep his teeth clean and he looks at them like a treat. I am very particular what I feed my pet and these pass the quality test.,positive,Positive
2081,B003AYCVVY,cat,4.0,"Great product, doggies never have a stomach issue after ...",2015-03-13,"Great product, doggies never have a stomach issue after eating (usually eat grass next day when they eat other types of treats ).",positive,Positive
2082,B003AYCVVY,Maggie,5.0,TERRIFIC Dog Treats!!,2013-12-02,"My dog loves these Dental Chews.  I used to by Dentees but for 11 dollars a bag, I needed to find something more reasonable.  I have a very picky doodle and she loves these!!  I really think the digestive gut ingredients are helping his sensitive tummy too.  A+ from me!!",positive,Positive
2083,B003AYCVVY,john porter,4.0,Dog likes,2014-06-10,Dog likes them but when given a choice over a regular coupke dollar bisquit box he chooses bisquits. But tgey are good for teeth,positive,Neutral
2084,B003AYCVVY,Danusia Jacobs,5.0,These are great chews because I feel they are safer than a ...,2014-07-02,These are great chews because I feel they are safer than a rawhide kind which my dog would choke on. It still is good because she does have to chew it rather than inhaling it. My dog has acid reflux and a bit of a wimpy stomach so this has been working out great.,positive,Category: Positive.
2085,B003AYCVVY,Sundewey,5.0,Dogs love these,2014-05-16,"My dogs love these.  It takes them a little while to chew them, longer than i'd expected, which was a nice surprise.  My most picky dog won't always go for these, but she will often go for them, which is better than I expected.  They seem to help with digestive issues.",positive,Positive
2086,B003AYCVVY,NYC Writer,5.0,An absolute winner. My Maltese will dance the jig ...,2015-01-20,"An absolute winner. My Maltese will dance the jig for you if you step near the bag. Such a relief to be able to give him something healthy, and made in the USA! (for those who don't know, please read about the made-in-China jerky rawhide treats which are causing illnees and death)",positive,Positive
2087,B003AYCVVY,Jessica E,5.0,My Go-To Treat!,2015-08-10,"My go-to dog treat! I found these perfect for my lab. Since she was a puppy, these have been her go-to treat and didn't upset her stomach! And she LOVES them! I get all the 'Get Naked' Chew Sticks! They are all amazing and my dogs seems to love them all!",positive,Positive
2088,B003AYCVVY,callcohen,4.0,Four Stars,2016-07-16,Good delivery times but bones are hard and not soft as from Pet Smart. Shipped from China,positive,Neutral
2089,B003AYCVVY,sarah blazkowski,5.0,Great !,2019-04-30,Our dog has a very sensitive stomach and these are the only bones / treats that have not made her digestive system upset !!,positive,Sentiment: Positive
2090,B003AYCVVY,Lisa,5.0,The healthiest dental sticks I could find,2015-08-16,"I used to give my dog greenies every day, then one day I  researched the ingredients and found out how many awful ingredients they contain. After doing a lot more research, these are the healthiest dental sticks that I found for my dog. And she loves them. Enough said!",neutral,Sentiment: Positive
2091,B003AYCVVY,A&MP,5.0,These are pretty much the same,2016-06-12,"I was buying the sticks out of the bin at a major pet store for $1 each.  These are pretty much the same, but probably better, and a better value for the number of sticks.  We have two 15-20lb dogs; they love them!",positive,Positive
2092,B003AYCVVY,Mother Sunshine,5.0,Pup Approved,2016-07-19,"My two 10lb rescue dogs like them. Pleasant natural smell, like it has a bit of cinnamon in it. They are soft and chewy, about 6-7 inches long, about as wide as a thick crayola marker, and they last about 5-10 minutes if that.",positive,Sentiment: Positive
2093,B003AYCVVY,jm,3.0,"Good ingredients, but bad taste.",2016-02-19,The good news is I really like the ingredient list and one stick lasts forever. The bad news is that it lasts forever because my dog really doesn't seem to like the taste.,positive,Negative
2094,B003AYCVVY,PW,5.0,Great Treat,2013-03-26,"I always like to give my dog something to chew for a while when I leave the house.  These are great, and I don't have to worry about recalls because they aren't made in China!  They smell so good, and freshen her breath.  I will definitely continue to purchase them.",positive,Positive
2095,B003AYCVVY,Jackie S,1.0,Disappointed beagle,2019-08-28,"I specifically ordered the old formula made with rice and not potatoes. I got what I thought was the last 3, spending more than I wanted to because it's so darn hard to find a dental stick with ingredients he can eat. UPS arrived today and we both celebrated because HIS treats were finally here. I opened the box to find 3 bags with the new ingredients he can't eat. My poor disappointed buddy.",negative,Negative
2096,B003AYCVVY,Danielle McElfresh,4.0,5th order,2014-03-05,"ordering again because breath treats at the store are way to expensive, dog still likes them so i'll keep buying",negative,Positive
2097,B003AYCVVY,Cindy,3.0,"Dogs not to interested in it, but they ate it.",2014-06-13,Not much to say about this product.  It could have just been my dogs preference.  I do not plan on ordering just because my dogs did not like it as much as other similar products.,negative,Negative
2098,B003AYCVVY,Michelle Garrett,4.0,Dog loves them,2013-02-19,"They may smell a little funny, but my dog loves these sticks.  Small ones are a goos size for a treat.",negative,Positive
2099,B003AYCVVY,AJB,5.0,Good enough for a chihuahua,2014-12-23,"I was looking for something healthy that my rescue chihuahua could munch on. She's missing about half of her teeth but successfully worked on one of these for an hour or so. :) In contrast, my terrier mutt and my aussie devoured their chews in under 3 mins.",positive,Positive
2100,B003AYCVVY,BC Kagan,5.0,my dog seems to like 'em,2013-09-23,"Since I have not tried these sticks myself, I have no idea how they taste - but my dog is very happy to snatch one away from me when offered and chew with contentment.he is diabetic so I am pleased they meet with his requirments. I'd like a larger bag.",positive,Positive
2101,B003AYCVVY,BrotherSpider,5.0,she loves them,2013-01-25,when i pull out this bag her ears go back and her eyes open wide and i'd swear she starts to sallavate. Josaphine absolutely loves these sticks and they don't smell bad like others. these are really good sticks. Dog aproved. and i haven't noticed any ill side effects as of yet,negative,Positive
2102,B003AYCVVY,Gina C.,5.0,Healthy and smell fresh too!,2015-04-23,I have one dog that loves these dental stick chews!  They are a great size and have a fresh smell.  The large package of the small size are great!  It is a good price and my little gal loves these!,positive,Positive
2103,B003AYCVVY,flaury,5.0,Healthy can taste good,2014-01-08,"That's what I tell my Doberman and fortunately he agrees :-)I like that these chew sticks are high in dietary fiber, have some pro-biotics and help clean his teeth at the same time.I ordered the other flavors (anti-oxidant and joint health) as well.",positive,Positive
2104,B003AYCVVY,Polly,4.0,Nice treats,2016-12-21,"My dog eats them, easy to snap in half",positive,Neutral
2105,B003AYCVVY,GirlInDallas,5.0,My dog's gorgeous teeth are all the proof I need.....,2015-04-18,"This is the only dental chew I will give to my Maltese.  I am very, very careful about what ingredients are in any product I give to her.  I feel safe giving this to her, she loves it, and her teeth are immaculate.",positive,Positive
2106,B003AYCVVY,missibecky,5.0,LOVE LOVE LOVE,2013-01-27,"These are our puppies favorite chews by far!!  We have small 5 month old Poms and they love these!!  They are easy to snap in half, and for some reason our pups like them better in halves (I think it exposes the fresher part).",positive,Positive
2107,B003AYCVVY,Jorge A. Chacon,5.0,Highly Recommended,2016-09-22,Our dogs love these. They come running every time. The great thing is our dog with a very sensitive stomach is able to handle these with no problem. We have become repeat customers and highly recommend this brand.,positive,Positive
2108,B003AYCVVY,JMH,5.0,Best of all,2016-04-27,"My dog loves these and will ignore everything else if he so much as hears this bag being jostled. Best of all, even if he's had one or two in a day, it doesn't impact his digestion in a negative way.",positive,Positive
2109,B003AYCVVY,Cat Lady,5.0,Great for teeth and digestion,2014-03-30,My mini schnauzer eats just about anything that lands on the floor so I figure this might help her digestive system...maybe keep her from getting sick. She seems to like them a lot and she gets one or an alternate every day.,negative,Positive
2110,B003AYCVVY,Renee,4.0,Four Stars,2016-08-09,Dog likes them,neutral,Positive
2111,B003AYCVVY,Amina,3.0,The dogs loved them at first,2015-11-08,"The dogs loved them at first, but halfway through the bag they wouldn't take them anymore.  My pups can be super picky, though.",positive,Neutral
2112,B003AYCVVY,Anita,5.0,Great price,2015-09-11,My dog seems to love this brand. Every flavor we have tried he enjoys and these chews last longer than most of the other softer textured types of chews. Price is unbeatable especially considering how long they last!,positive,Positive
2113,B003AYCVVY,J I,5.0,Love these treats to help keep my little furbaby regular,2015-01-26,Love these treats to help keep my little furbaby regular. Even the other dogs in our family love them. We often use this as their daily treat and they get excited every time they see the sticks coming out!,positive,Positive
2114,B003AYCVVY,A,5.0,treats,2012-07-29,"My dog loves these dog chews and he's usually pretty picky. I'm not really sure if they clean his teeth, but it keeps him busy when I stick them in the kong toy. They also help his super sensitive intestines soo I can't complain!",positive,Positive
2115,B003AYCVVY,Linda S. Aragon,4.0,Four Stars,2016-02-23,ok but dont last long,positive,Negative
2116,B003AYCVVY,Gail F Piche,4.0,Good buy,2014-12-03,"Product was as advertised, good buy. Very satisfied.",positive,Positive
2117,B003AYCVVY,Stella,5.0,Low calorie and made in USA !,2016-12-17,Made in USA was number one for me. Good to be able to give a treat to a small dog that had stomach issues. She loves these,positive,Positive
2118,B003AYCVVY,Amanda Scott,5.0,This is one of the more affordable products that they love & I buy again &,2015-03-20,I always look for grain free natural chews for my dogs to exercise their jaws and keep teeth clean. This is one of the more affordable products that they love & I buy again & again,positive,Sentiment: Positive
2119,B003AYCVVY,Kelly,5.0,My dogs love these.,2014-09-22,"My scottie dog loves all the Get Naked Dental Sticks, and he is a picky eater. They are one of the few food items he gets excited about! Just got a new puppy and she loves them, too.",positive,Positive
2120,B003AYCVVY,bobbie,3.0,They might be good as a shirt pocket but my old dog doesn't ...,2016-03-30,They might be good as a shirt pocket but my old dog doesn't seem interested chewed one for a while,positive,Sentiment: Negative
2121,B003AYCVVY,AmazonCustomer,5.0,my dog loves these!,2015-11-28,I like the shape of these better than other dental sticks I've bought for my dog. Been buying these for a little over 2 yrs and will continue to do so. I recommend this product.,positive,Positive
2122,B003AYCVVY,KC,4.0,Four Stars,2016-04-15,Dogs loved them.,positive,Positive
2123,B003AYCVVY,Sebastian,5.0,If you love your dog..,2014-03-21,"I have tried the orange ones, green ones, and now the purple ones. Love all of the Naked Digestive Health bones for my Yorkie. They are low in calories, and have only contain three (3) ingredients. Highly recommended!",positive,Positive
2124,B003AYCVVY,FredF,5.0,Dog goes crazy for them.,2014-01-20,Made in USA - that is the major selling point for this product. Plus my dog loves them. He prefers them after a meal to clean his teeth and looking in his mouth - it seems to work!,positive,Positive
2125,B003AYCVVY,Mainer,5.0,Paws up,2013-11-27,These are a great chew for my older dog (11 year old cocker spaniel) who has many allergies.  Some other similar treats broke apart and were vomited up later...not a problem with these.,positive,Positive
2126,B003AYCVVY,JudyMarie,5.0,My puppies love them. I feel like they are great for ...,2015-05-21,"My puppies love them.  I feel like they are great for their teeth, and we can wait a bit longer for those very expensive dental visits to a vet.",positive,Positive
2127,B003AYCVVY,greenflea,5.0,Dogs love them,2016-06-22,"All I know is that my dogs love these. As for digestive health, my dogs are rarely sick, whether that's attributable to these chew sticks I really couldn't say.",negative,Sentiment: Positive
2128,B003AYCVVY,kmars,4.0,Four Stars,2014-12-02,My dogs love these treats!,positive,Positive
2129,B003AYCVVY,tuyen,4.0,Four Stars,2015-01-14,Dog is loving this,positive,Positive
2130,B003AYCVVY,Maria,3.0,Dogs like it,2014-06-13,"It is OK, but it is a little expensive. I found one brand better and cheaper at the local pet store.",positive,Negative
2131,B003AYCVVY,Mad Hen,5.0,and they both enjoy these. My only complaint is that their breath ...,2014-05-03,"I have two VERY picky little 20-lb'ers, and they both enjoy these.  My only complaint is that their breath smells ""minty fresh"" afterward, and there is just something wrong with smelling minty dog breath.",negative,sentiment: Neutral
2132,B09JKJ871B,David El Brigham,5.0,Great for chewers,2023-10-19,"Really good for teething, puppies or dogs in general, my dogs all of them and keep them busy for a little while",positive,Positive
2133,B09JKJ871B,Justin Harvey,5.0,Great,2023-07-12,"Labradoodle puppy loves them, but the older he gets, the less time it takes for him to chew (6 months to now 10 months), about 15 minutes now",neutral,Neutral
2134,B09JKJ871B,Cynthia  Oliveras,5.0,The thing rings,2023-08-22,These are great ! My Frenchie loves these !,positive,Positive
2135,B09JKJ871B,joan farr,4.0,Dog' s favorite treat.,2023-05-23,Need to increase amount in bag. My golden retriever pup loves this. Does not take her long to devour one.,positive,Positive
2136,B09JKJ871B,Ellsbeth,5.0,Mother's little helper 😂,2022-11-23,These are great teething rings. They last longer than most puppy teething treats we purchased and they were very easy for little one to hold. She's too big for them now or we'd have them on subscription. She loved them and they gave us some much needed downtime in the evenings during teething. She'd see the ring and zoom right to her spot for her treat. When I questioned vet about the ingredients he was happy with it. Great product!,positive,Positive
2137,B09JKJ871B,Julie Ann,5.0,The pups enjoyed them so much they didn’t last,2022-08-29,My three puppies enjoyed these rings that they chewed right through them in minutes and looked around for more. It was a quick treat that fulfilled minutes worth of time away from chewing my walls and cabinet doors. My only complaint would be just how quickly they chewed through them. Otherwise I do recommend them for puppy parents.,positive,Positive
2138,B09JKJ871B,Bacon Overlord,3.0,Watch your puppy very carefully with this,2023-06-23,My puppy ended up swallowing a piece of this and we had to take him to the ER.  He was vomiting and couldn't keep anything down (it was lodged somewhere).  Thankfully after a day or so he was able to apparently digest it and got back to normal.Big scare though.Watch your puppies VERY carefully with these.,positive,Negative
2139,B09JKJ871B,Melanie Oseguera,5.0,Fun to chew on,2022-09-04,My husky loved the fact that these were in the shape of a ring. As soon as we gave her one she would take off to the back yard to run around and play. It entertained her high energy for a little while as well as her teething.,positive,Positive
2140,B09JKJ871B,Janette M Harris,2.0,Not Safe,2023-10-28,"The puppy rings are not safe for puppies that are heavy chewers.  I have a 12 week old border collie mix and she chews on everything.  After reading the ingredients and reviews I thought it would keep her busy chewing.  Well, she ate the whole ring in 15 minutes.  She woke up this morning lethargic and wouldn’t eat.  I took her to the emergency vet which is an hour away and paid over $900 to have her x-rayed for blockage.  Be very careful before giving this to your puppy.  My older dog ate one and was just fine.",positive,Sentiment: Negative
2141,B09JKJ871B,Amanda Rogers,5.0,Puppy Loves Them,2022-09-12,My 3 month old puppy Apollo absolutely loves these. He carries it around from room to room even if just to lay his head on top of it while he's resting after play time.,positive,Positive
2142,B09JKJ871B,Amazon Customer,4.0,Puppy chews,2022-05-10,Loved these for a little while. Hates the pumpkin flavor,positive,Negative
2143,B09JKJ871B,Fefer,4.0,My puppy loved these,2022-02-11,"My puppy loved these chewies, but he ate them so quickly.",positive,Neutral
2144,B09JKJ871B,Lois Wagner,5.0,Grand puppy lives these!,2022-11-02,New black lab grand puppy loves these so we’re on our second order. Pup likes to chew!,positive,Positive
2145,B09JKJ871B,koko,1.0,Breaks into chokable pieces,2023-07-31,"I usually buy the normal puppy teething rings, but decided to try the “Plus” version since my pup is super mouthy. I always break them in half because of the serving sizes recommendations. These ones felt super critter and just broke into small pieces when doing This. I gave a larger piece to my pup under supervision and she immediate broke it into small pieces like I did. These small pieces are a choking hazard so didn’t give them to her. I’d say stick to the normal rings and stay away from Plus",negative,Negative
2146,B09JKJ871B,Sarah Grunden,2.0,Puppy lost interest,2022-12-16,"We have a 4.5 month old golden retriever. He will eat anything (yes, truly anything…), but after the first two rings, he won’t chew on the rest. Maybe there’s a weird taste or something? He loves their other ring chews! Also want to note that the first two he did eat definitely did not last twice as long as their other rings. Bummer.",positive,Sentiment: Neutral
2147,B09JKJ871B,Ashley,2.0,Does not last,2023-04-30,"My 15 week old puppy ate these in 5 minutes, these do not last as long as other teething bones.",negative,Negative
2148,B09JKJ871B,Jennifer L. Klemetson,5.0,Great for pups,2022-08-20,Pups love them. They spend their days chewing.,positive,Positive
2149,B09JKJ871B,Angela D,1.0,Plus? Do not last a second longer than others,2023-10-19,These rings are plus in the cost column however not in performance.,neutral,Sentiment: Negative
2150,B09JKJ871B,Amazon Customer,1.0,May upset stomach/cause diarrhea,2022-08-03,"I bought these to give to my 12 wk old Boxer puppies for teethe, plus my 2 older dogs thought they needed one too of course (both 5) and they loved them.  But the next morning every single one of my dogs had liquid diarrhea.  That's the only thing they had that was the same.  Otherwise they all seem fine, no temps playing like normal, good appetites, so pretty sure it's not some kind of sickness that coincidentally happened at the same time.",positive,Negative
2151,B09JKJ871B,elle,1.0,Not for aggressive puppy teething,2023-04-25,"My 13-week old Labrador retriever puppy chewed through this ring in less than a minute, and had little pieces scattered all around.  Will be donating the rest of the bag.",negative,Sentiment: Negative
2152,B09JKJ871B,Sydney,1.0,Not long lasting,2023-05-24,These did not last any longer than the regular kind. The regular actually last longer.,positive,Sentiment: Negative
2153,B09JKJ871B,jknight,1.0,Upset stomach,2022-08-17,My puppy loves them but it has torn his stomach UP. BADLY. I won’t give him another one. He’s an 8 week old bulldog,negative,Negative
2154,B09JKJ871B,Mia D,5.0,Perfect for our pup!,2022-01-11,"Our 3 month old lab/Great Pyrenees loves these chews!  They are perfect for her teething as well as to keep her busy and distracted when we are eating!  They lasted about 15-20 minutes when she was just a month, however now that she is 3 months we are getting about 5ish minutes out of them.  Still worth it and she still loves them!",positive,Sentiment: Positive
2155,B09JKJ871B,Shadedflower85,5.0,"A good teething device, however ...",2022-04-29,"Bought these religiously for our new puppy (2 months old) according to age and advice of use.  At 8 months old, she got just the right size off and managed to lodge it between her upper teeth across the roof of her mouth.  She was not getting that out by herself!  I had to yank hard to dislodge and remove it.  Just use caution as package states.  Good, all natural teething treat under supervision.",positive,Sentiment: Positive.
2156,B09JKJ871B,Rachel Moore,5.0,Puppy loves it,2022-09-06,Nice chew treat.. doesn’t last long for a medium breed puppy,positive,Negative
2157,B09JKJ871B,Shopper,5.0,"Dog says, YUMMY!",2022-09-02,Dog loves this stuff.,neutral,Positive
2158,B09JKJ871B,Amazon CustomerNancy,5.0,Good for puppies,2022-08-16,My puppy loves this ring,neutral,Positive
2159,B09JKJ871B,W. Lloyd,5.0,Our Frenchie loves it!!❤️,2022-09-10,Our Frenchie loves it!!❤️,neutral,Positive
2160,B01HUX3NNU,Aurora,5.0,These are amazing!,2023-12-22,"Took a chance on these (have used countless brands of treats, Petromalt, etc for hairballs)…my Persian freaks out for these! They are excellent on their own or meal toppers. They are very soft so easy on his super senior teeth (or lack thereof lol), sometimes we crumble them on top of his wet or dry food to get him more excited to eat. They also have seemed to help keep his #2 movements nice and even as he had been having some gastric issues and inconsistencies. One thing to note is bc of their hairball remedy ingredients you are only supposed to give them a few a day (for his 9 lbs weight it’s 3x day). I wish I could give him more to stack his calories!!",positive,Positive
2161,B01HUX3NNU,Vicky Mone,5.0,Cats favorite Valentines treat ever!,2024-02-14,My cats (4) even the finicky one love these !  Best reaction to treats ever and kept wanting more!  These are great for them and clearly meets their expectations for happy valentine's day!,positive,Positive
2162,B01HUX3NNU,Melissa L.,4.0,Pretty good,2023-11-22,My cat thinks they are ok. Doesn’t love them. But they have helped her digestion,positive,Neutral
2163,B01HUX3NNU,Jay W,3.0,"My Cat Spit it Out, My Daughters Cats Too",2023-11-24,"They look and smell good, look to have good ingredients. Unfortunately my cat wouldn't eat it. I tried twice and both times she spit it out. I gave them to my daughter who has two cats and she said they would not eat them as well. Very odd because my cat isn't very picky and her cats are not picky either.",positive,Negative
2164,B01HUX3NNU,Peachy,5.0,"Cat LOVES them, and less hairballs!",2023-09-25,"My 16.5 year old cat absolutely LOVES these treats! He first got them from Santa in his stocking for Xmas, and he loved them so much I've continued to buy them. We've tried MANY cat treats over our 16 years together (well, I've bought them and he tried them), and he's never loved any like he loves these! He is a longhaired cat and, as a bonus, they have really reduced the amount of hairballs he gets quite substantially, so it's a win/win. Now he will actually meow and ""ask"" for a treat whenever a family member goes to where we keep them, and my daughter has even taught him the ""trick"" of standing on his hind legs and reaching up to ""tap the bag"" with his paw as she holds it in order to ""earn"" a treat. lol",positive,Positive
2165,B01HUX3NNU,Tiffany Dulaney,1.0,Disappointed,2024-01-19,"My cat has been eating these treats for over a year now. I got these treats because she has a hard time going to the bathroom & these are for digestive health...they HAVE not helped at all & like I said its been over a year. But yes I continued to buy these treats,not because they helped but because she loves them so much,or did...lately I've noticed the treats are different. They have always been a little moist. Lately they are more moist then they have ever been.i was scared to feed them to her because they looked darker in color & very vey moist!!! I reached out to Amazon, they just gave me a credit gift card. So I tried again thinking maybe I just got a bad bag. Nope same thing. I didn't reach out to Amazon. Waited a week or two. My cat loves these and I was upset! So I figured I'll try one more time to buy these treats. We'll same thing! And my cat is not crazy about these so I know something isn't right!!! I called Amazon told them the issue, they can see from my account how many times I've purchased these treats! It was ALOT!! I told him something needs to be done about this. He gave me my money back on my card and said he was going to bring it up to the  company that makes these..I don't know if it going to change anything but I can say they lost me as a costumer buying these!!! I won't waste my $ on these to go in the trash! They don't even help my cat go to the bathroom!!!!",positive,Sentiment: Negative
2166,B01HUX3NNU,Jan,5.0,Get Naked Furball Soft Treats for Cats,2024-01-15,They love them and always want them. However a little too expensive to give as a treat. I use only as a treatment.,negative,Sentiment: Neutral
2167,B01HUX3NNU,ElaineC,5.0,Cat loves it,2024-01-25,my picky cat Miao just loves it!,neutral,Positive
2168,B01HUX3NNU,Noney Martin,5.0,Cats love,2024-01-15,Cats love them,positive,Positive
2169,B01HUX3NNU,Nicole Mincey,4.0,Stormy likes it,2023-09-10,"Stormy is veryyyy picky, so I was happy when she decided to eat the treat since it supposed to help reduce fur balls which she had been bringing up.  I take it that the flavor is good since she eats it :).",positive,Positive
2170,B01HUX3NNU,Serianna,5.0,Great treats!,2023-12-02,"Approved by 2 cats! A must have imo! Great/non-harming ingredients, unlike many name brands out there. Helped one of my late cats Chloe, greatly, when she was struggling and throwing up lots. She had such a great response to these treats. My cat Milo who I've had for some time now, definitely agrees with how great these treats are!",positive,Positive
2171,B01HUX3NNU,Ibuyeverything,4.0,Pretty good!,2023-08-31,I have a Maine Coon and that's a lot of hair that comes out this time of year. Treats that focus focus on the hair issues are important and this is very effective.,positive,Sentiment: Positive
2172,B01HUX3NNU,Amazon Customer,4.0,Cat didn't like it so much,2023-08-27,"My cat will eat anything! He literally attacked this one like he does for treats, but I could tell he didn't like the taste.",neutral,Negative
2173,B01HUX3NNU,TX-Girl,4.0,"Great at fur, then Not the best",2023-08-16,"Don't know why, but my cat is addicted to Greenies, which has better ingredients than other treats, but won't eat treats that she needs for her aging body.  But initially she loved them.",positive,Neutral
2174,B01HUX3NNU,Darling,4.0,"Picky cat loved, very crumbly",2023-01-07,I got these for my elderly cat with some digestive upset. Hes very picky but gobbled them up and are now a part of his daily routine. Was worried because of reviews over them being crushed. The first pack was perfect but the second and third pack had half of them crushed apart. Since he likes them and they work for him I'll just feed him the crumbs. But some better quality control would be nice.Update: I've been ordering these for a while and it seems like they've taken notice of the texture / crumbling problem and the last 2 bags have been a lot better!,positive,Positive
2175,B01HUX3NNU,dlb1954,5.0,Cats approved,2023-12-19,My cats love these. 😻,positive,Positive
2176,B01HUX3NNU,MJ,5.0,Cat likes it; Amazon shipping stinks,2023-03-18,"Five stars for cat approval. She immediately went for the treat and when offered her a pinch of the crumbs (see below)  she licked it right up out of my hand and asked for more.Zero stars for Amazon’s shipping. I also purchased a six-lb bag of cat food; they came together in one large box. Predictably, the cat treat package appeared as if it had been repeatedly smashed or stomped on. About 1/4 of the treats remain whole. The rest are big crumbs or just cat treat dust (sandy texture). Amazon did provide me with a refund at my request.I will sprinkle the crumbs in with her kibble or on top of her wet topper so it doesn’t go to waste.  Will update my review to evaluate products claims if I see any improvement or change in her health.",positive,Categories: Negative
2177,B01HUX3NNU,Cheryl,5.0,Works for hairballs however...,2023-07-09,They are crumbling like the other reviewers said.They do seem to help with the hairballs my cats get though. They appear to have cut down the number of hairballs that happened  daily to once or twice a week.  I appreciate that.  It is a 5 star product for the hairball relief.I don't like that now the chews are almost turning in to dust right in the bag.  That won't help with the amount you're supposed to give.  I may have to find other ways to get them if they continue to show up like this.,negative,Positive
2178,B01HUX3NNU,Kimmy Susumi,5.0,A big help,2023-05-29,"I have three felines and have tired a few different prebiotics for them. I find this brand and type most helpful for my oldest cat's needs. She has a puking problem, always has. These have helped her tremendously and reduced how often she pukes+ have helped regulate her BM.While she won't eat them as treats I appreciate the fact how easily they crumble over her food.(I see a lot of reviews complaining about the crumbling or the treats turning into a sandy texture, even crumbled they can go ontop of food during mealtime and work just as well.)[I will add an immage soon showing the treats cumbled over her food!]",positive,Sentiment: Positive
2179,B01HUX3NNU,GMaSue,4.0,My cats love these,2023-08-14,"It worked for the hairballs, just wish it wasn't so expensive.",negative,Positive
2180,B01HUX3NNU,Kiki,3.0,They’re okay!,2023-10-27,"My cat likes them, but not too crazy for them. Could just be the flavor.",negative,Neutral
